BuchungsID;Personalnr;Kursnr;Kurstitel;Buchungsdatum;Kursbeginn;Kursende;Status;Stunden;Kosten;Feedback
250945;119;K-104;IT-Sicherheit für alle;04.10.2025;03.11.2025;03.11.2025;abgeschlossen;2;0,00 €;4
252645;331;K-002;Arbeitsschutz-Unterweisung;04.10.2025;16.10.2025;16.10.2025;abgeschlossen;2;0,00 €;5
250476;60;K-003;Verhaltenskodex & Compliance;05.10.2025;21.10.2025;21.10.2025;ABGESCHLOSSEN ;1;0,00 €;
250805;102;K-003;Verhaltenskodex & Compliance;05.10.2025;11.11.2025;11.11.2025;abgeschlossen;1;0,00 €;4
251388;172;K-401;Staplerschein;05.10.2025;12.11.2025;13.11.2025;abgeschlossen;16;432,35 €;4
252886;363;K-003;Verhaltenskodex & Compliance;05.10.2025;23.10.2025;23.10.2025;abgeschlossen;1;0,00 €;
252933;368;K-002;Arbeitsschutz-Unterweisung;05.10.2025;23.10.2025;23.10.2025;abgeschlossen;2;0,00 €;5
250397;50;K-003;Verhaltenskodex & Compliance;06.10.2025;14.11.2025;14.11.2025;Abgeschlossen;1;0,00 €;4
250929;117;K-003;Verhaltenskodex & Compliance;06.10.2025;27.10.2025;27.10.2025;abgeschlossen;1;0,00 €;
251121;139;K-303;Schweißtechnik Auffrischung;06.10.2025;07.11.2025;08.11.2025;abgeschlossen;14;776,74 €;4
251162;145;K-003;Verhaltenskodex & Compliance;06.10.2025;11.11.2025;11.11.2025;abgeschlossen;1;0,00 €;
251404;174;K-401;Staplerschein;06.10.2025;06.11.2025;07.11.2025;abgeschlossen;16;429,05 €;4
251998;247;K-102;Power BI Grundlagen;06.10.2025;22.10.2025;23.10.2025;abgeschlossen;16;892,28 €;4
252389;298;K-003;Verhaltenskodex & Compliance;06.10.2025;07.11.2025;07.11.2025;abgeschlossen;1;0,00 €;
252458;307;K-001;Datenschutz-Grundlagen;06.10.2025;30.10.2025;30.10.2025;abgeschlossen;1;0,00 €;3
250256;33;K-003;Verhaltenskodex & Compliance;07.10.2025;14.10.2025;14.10.2025;abgeschlossen;1;0,00 €;4
251015;128;K-302;CNC-Programmierung;07.10.2025;24.10.2025;26.10.2025;abgeschlossen;24;1.324,65 €;
251309;162;K-002;Arbeitsschutz-Unterweisung;07.10.2025;07.11.2025;07.11.2025;teilgenommen;2;0,00 €;4
251454;180;K-401;Staplerschein;07.10.2025;18.11.2025;19.11.2025;storniert;0;213,84 €;
252036;252;K-001;Datenschutz-Grundlagen;07.10.2025;31.10.2025;31.10.2025;abgeschlossen;1;0,00 €;
253028;379;K-002;Arbeitsschutz-Unterweisung;07.10.2025;11.11.2025;11.11.2025;abgeschlossen;2;0,00 €;2
250319;41;K-002;Arbeitsschutz-Unterweisung;08.10.2025;12.11.2025;12.11.2025;abgeschlossen;2;0,00 €;4
252867;361;K-102;Power BI Grundlagen;08.10.2025;20.11.2025;21.11.2025;No-Show;0;897,04 €;
250121;16;K-002;Arbeitsschutz-Unterweisung;09.10.2025;13.11.2025;13.11.2025;ABGESCHLOSSEN ;2;0,00 €;
253013;377;K-002;Arbeitsschutz-Unterweisung;09.10.2025;23.10.2025;23.10.2025;abgeschlossen;2;0,00 €;4
250227;29;K-001;Datenschutz-Grundlagen;10.10.2025;29.10.2025;29.10.2025;abgeschlossen;1;0,00 €;3
250846;107;K-301;Lean Production;10.10.2025;24.10.2025;25.10.2025;No-Show;0;1.027,95 €;
251087;135;K-302;CNC-Programmierung;10.10.2025;07.11.2025;09.11.2025;abgeschlossen;24;1.404,57 €;
253009;376;K-102;Power BI Grundlagen;10.10.2025;14.11.2025;15.11.2025;abgeschlossen;16;914,27 €;4
251218;151;K-003;Verhaltenskodex & Compliance;11.10.2025;27.11.2025;27.11.2025;abgeschlossen;1;0,00 €;4
251768;217;K-002;Arbeitsschutz-Unterweisung;11.10.2025;25.11.2025;25.11.2025;abgeschlossen;2;0,00 €;4
251966;244;K-001;Datenschutz-Grundlagen;11.10.2025;20.11.2025;20.11.2025;abgeschlossen;1;0,00 €;5
252814;354;K-501;Business English B1;11.10.2025;26.11.2025;27.11.2025;abgeschlossen;20;583,98 €;4
250051;7;K-302;CNC-Programmierung;12.10.2025;20.10.2025;22.10.2025;ABGESCHLOSSEN ;24;1.348,91 €;3
250935;118;K-303;Schweißtechnik Auffrischung;12.10.2025;13.11.2025;14.11.2025;abgeschlossen;16;763,38 €;4
251872;230;K-103;KI im Arbeitsalltag;12.10.2025;10.11.2025;10.11.2025;abgeschlossen;4;0,00 €;4
252108;262;K-305;Projektmanagement Basis;12.10.2025;11.11.2025;12.11.2025;storniert;0;0,00 €;
252309;288;K-103;KI im Arbeitsalltag;12.10.2025;26.11.2025;26.11.2025;abgeschlossen;4;0,00 €;3
250621;80;K-304;Qualitätsmanagement ISO 9001;13.10.2025;11.11.2025;12.11.2025;abgeschlossen;12;794,00 €;3
251275;157;K-402;Erste Hilfe;13.10.2025;12.12.2025;12.12.2025;abgeschlossen;9;63,43 €;5
251348;167;K-002;Arbeitsschutz-Unterweisung;13.10.2025;20.10.2025;20.10.2025;abgeschlossen;2;0,00 €;
251937;240;K-002;Arbeitsschutz-Unterweisung;13.10.2025;21.11.2025;21.11.2025;teilgenommen;2;0,00 €;5
253044;381;K-001;Datenschutz-Grundlagen;13.10.2025;20.11.2025;20.11.2025;abgeschlossen;1;0,00 €;5
253074;385;K-001;Datenschutz-Grundlagen;13.10.2025;28.11.2025;28.11.2025;abgeschlossen;1;0,00 €;4
253144;393;K-203;Feedback & Mitarbeitergespräch;13.10.2025;03.12.2025;03.12.2025;abgeschlossen;4;0,00 €;
253328;416;K-102;Power BI Grundlagen;13.10.2025;14.11.2025;15.11.2025;abgeschlossen;16;901,53 €;2
251286;160;K-001;Datenschutz-Grundlagen;14.10.2025;20.11.2025;20.11.2025;abgeschlossen;1;0,00 €;5
250103;13;K-203;Feedback & Mitarbeitergespräch;15.10.2025;07.11.2025;07.11.2025;abgeschlossen;4;0,00 €;4
250139;18;K-003;Verhaltenskodex & Compliance;15.10.2025;23.10.2025;23.10.2025;storniert;0;0,00 €;
251934;240;K-001;Datenschutz-Grundlagen;15.10.2025;19.11.2025;19.11.2025;abgeschlossen;1;0,00 €;3
252031;251;K-001;Datenschutz-Grundlagen;15.10.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;4
253057;383;K-001;Datenschutz-Grundlagen;15.10.2025;21.11.2025;21.11.2025;abgeschlossen;1;0,00 €;5
253066;383;K-103;KI im Arbeitsalltag;15.10.2025;12.11.2025;12.11.2025;abgeschlossen;4;0,00 €;3
250353;45;K-003;Verhaltenskodex & Compliance;16.10.2025;29.10.2025;29.10.2025;abgeschlossen;1;0,00 €;4
251332;165;K-401;Staplerschein;16.10.2025;13.11.2025;14.11.2025;abgeschlossen;14;429,29 €;5
251444;179;K-003;Verhaltenskodex & Compliance;16.10.2025;28.10.2025;28.10.2025;ABGESCHLOSSEN ;1;0,00 €;4
251892;233;K-002;Arbeitsschutz-Unterweisung;16.10.2025;19.11.2025;19.11.2025;abgeschlossen;2;0,00 €;4
252469;308;K-003;Verhaltenskodex & Compliance;16.10.2025;24.11.2025;24.11.2025;abgeschlossen;1;0,00 €;3
252958;370;K-103;KI im Arbeitsalltag;16.10.2025;18.11.2025;18.11.2025;teilgenommen;4;0,00 €;4
253133;392;K-305;Projektmanagement Basis;16.10.2025;20.11.2025;21.11.2025;abgeschlossen;16;908,69 €;5
253156;395;K-001;Datenschutz-Grundlagen;16.10.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;3
251025;129;K-302;CNC-Programmierung;17.10.2025;28.11.2025;30.11.2025;abgeschlossen;24;1.363,86 €;5
251642;202;K-003;Verhaltenskodex & Compliance;17.10.2025;24.10.2025;24.10.2025;abgeschlossen;1;0,00 €;
252120;264;K-501;Business English B1;17.10.2025;20.11.2025;21.11.2025;abgeschlossen;20;575,23 €;
252153;268;K-003;Verhaltenskodex & Compliance;17.10.2025;10.11.2025;10.11.2025;abgeschlossen;1;0,00 €;3
252194;273;K-002;Arbeitsschutz-Unterweisung;17.10.2025;31.10.2025;31.10.2025;abgeschlossen;2;0,00 €;5
252413;301;K-104;IT-Sicherheit für alle;17.10.2025;24.10.2025;24.10.2025;abgeschlossen;2;0,00 €;
253288;410;K-003;Verhaltenskodex & Compliance;17.10.2025;27.10.2025;27.10.2025;abgeschlossen;1;0,00 €;3
250028;4;K-001;Datenschutz-Grundlagen;18.10.2025;10.11.2025;10.11.2025;abgeschlossen;1;0,00 €;2
252142;267;K-001;Datenschutz-Grundlagen;18.10.2025;19.11.2025;19.11.2025;ABGESCHLOSSEN ;1;0,00 €;4
252217;276;K-003;Verhaltenskodex & Compliance;18.10.2025;26.11.2025;26.11.2025;abgeschlossen;1;0,00 €;5
252438;304;K-003;Verhaltenskodex & Compliance;18.10.2025;25.11.2025;25.11.2025;abgeschlossen;1;0,00 €;
253193;398;K-103;KI im Arbeitsalltag;18.10.2025;04.12.2025;04.12.2025;storniert;0;0,00 €;
252074;257;K-101;Excel Aufbau;19.10.2025;11.12.2025;11.12.2025;abgeschlossen;8;301,92 €;3
252740;344;K-003;Verhaltenskodex & Compliance;19.10.2025;11.11.2025;11.11.2025;teilgenommen;1;0,00 €;2
253276;409;K-001;Datenschutz-Grundlagen;19.10.2025;19.11.2025;19.11.2025;abgeschlossen;1;0,00 €;
250200;26;K-001;Datenschutz-Grundlagen;20.10.2025;12.11.2025;12.11.2025;No-Show;0;0,00 €;
250647;83;K-301;Lean Production;20.10.2025;25.11.2025;26.11.2025;abgeschlossen;12;1.000,36 €;5
250663;85;K-001;Datenschutz-Grundlagen;20.10.2025;29.10.2025;29.10.2025;abgeschlossen;1;0,00 €;4
251157;144;K-302;CNC-Programmierung;20.10.2025;12.12.2025;14.12.2025;abgeschlossen;24;1.341,68 €;
252250;281;K-002;Arbeitsschutz-Unterweisung;20.10.2025;31.10.2025;31.10.2025;abgeschlossen;2;0,00 €;5
252640;330;K-003;Verhaltenskodex & Compliance;20.10.2025;29.10.2025;29.10.2025;abgeschlossen;1;0,00 €;
250088;12;K-001;Datenschutz-Grundlagen;21.10.2025;17.11.2025;17.11.2025;ABGESCHLOSSEN ;1;0,00 €;
251977;245;K-304;Qualitätsmanagement ISO 9001;21.10.2025;10.12.2025;11.12.2025;Abgeschlossen;12;799,03 €;3
252116;264;K-002;Arbeitsschutz-Unterweisung;21.10.2025;05.11.2025;05.11.2025;abgeschlossen;2;0,00 €;3
252719;342;K-001;Datenschutz-Grundlagen;21.10.2025;28.10.2025;28.10.2025;ABGESCHLOSSEN ;1;0,00 €;4
250206;26;K-502;Deutsch am Arbeitsplatz;22.10.2025;18.11.2025;19.11.2025;abgeschlossen;20;368,13 €;
250599;77;K-003;Verhaltenskodex & Compliance;22.10.2025;07.11.2025;07.11.2025;abgeschlossen;1;0,00 €;4
251661;204;K-003;Verhaltenskodex & Compliance;22.10.2025;12.12.2025;12.12.2025;storniert;0;0,00 €;
252078;258;K-002;Arbeitsschutz-Unterweisung;22.10.2025;27.11.2025;27.11.2025;abgeschlossen;2;0,00 €;5
251776;219;K-001;Datenschutz-Grundlagen;23.10.2025;10.11.2025;10.11.2025;ABGESCHLOSSEN ;1;0,00 €;5
252081;258;K-102;Power BI Grundlagen;23.10.2025;20.11.2025;21.11.2025;abgeschlossen;16;899,36 €;4
252810;354;K-002;Arbeitsschutz-Unterweisung;23.10.2025;05.11.2025;05.11.2025;abgeschlossen;2;0,00 €;5
250874;110;K-003;Verhaltenskodex & Compliance;24.10.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;3
250874;110;K-003;Verhaltenskodex & Compliance;24.10.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;3
252028;250;K-304;Qualitätsmanagement ISO 9001;24.10.2025;24.11.2025;25.11.2025;abgeschlossen;12;779,04 €;4
250292;37;K-502;Deutsch am Arbeitsplatz;25.10.2025;11.11.2025;12.11.2025;abgeschlossen;20;374,82 €;
250602;78;K-001;Datenschutz-Grundlagen;25.10.2025;10.12.2025;10.12.2025;No-Show;0;0,00 €;
250790;100;K-401;Staplerschein;25.10.2025;03.11.2025;04.11.2025;storniert ;0;0,00 €;
251111;138;K-106;SAP S/4 Anwendertraining;25.10.2025;17.12.2025;17.12.2025;abgeschlossen;8;0,00 €;
251456;181;K-001;Datenschutz-Grundlagen;25.10.2025;27.11.2025;27.11.2025;storniert;0;0,00 €;
252021;249;K-304;Qualitätsmanagement ISO 9001;25.10.2025;04.12.2025;05.12.2025;No-Show;0;812,80 €;
252930;368;K-001;Datenschutz-Grundlagen;25.10.2025;13.11.2025;13.11.2025;abgeschlossen;1;0,00 €;3
250919;115;K-103;KI im Arbeitsalltag;26.10.2025;09.12.2025;09.12.2025;abgeschlossen;4;0,00 €;3
250982;124;K-003;Verhaltenskodex & Compliance;26.10.2025;12.11.2025;12.11.2025;abgeschlossen;1;0,00 €;
252087;259;K-003;Verhaltenskodex & Compliance;26.10.2025;14.11.2025;14.11.2025;abgeschlossen;1;0,00 €;4
250231;29;K-303;Schweißtechnik Auffrischung;27.10.2025;07.11.2025;08.11.2025;abgeschlossen;16;756,59 €;5
250917;115;K-003;Verhaltenskodex & Compliance;27.10.2025;28.11.2025;28.11.2025;abgeschlossen;1;0,00 €;4
252310;289;K-001;Datenschutz-Grundlagen;27.10.2025;06.11.2025;06.11.2025;Abgeschlossen;1;0,00 €;3
250393;50;K-001;Datenschutz-Grundlagen;28.10.2025;11.11.2025;11.11.2025;abgeschlossen;1;0,00 €;3
251751;214;K-305;Projektmanagement Basis;28.10.2025;16.12.2025;17.12.2025;angemeldet;0;0,00 €;
253244;405;K-102;Power BI Grundlagen;28.10.2025;18.11.2025;19.11.2025;abgeschlossen;14;881,02 €;
253256;406;K-106;SAP S/4 Anwendertraining;28.10.2025;24.11.2025;24.11.2025;abgeschlossen;8;0,00 €;4
251766;216;K-103;KI im Arbeitsalltag;29.10.2025;09.12.2025;09.12.2025;abgeschlossen;4;0,00 €;4
252547;319;K-001;Datenschutz-Grundlagen;29.10.2025;18.11.2025;18.11.2025;abgeschlossen;1;0,00 €;
253054;382;K-103;KI im Arbeitsalltag;29.10.2025;11.11.2025;11.11.2025;abgeschlossen;4;0,00 €;3
253168;396;K-001;Datenschutz-Grundlagen;29.10.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;4
250530;67;K-003;Verhaltenskodex & Compliance;30.10.2025;24.11.2025;24.11.2025;abgeschlossen;1;0,00 €;4
250941;119;K-003;Verhaltenskodex & Compliance;30.10.2025;14.11.2025;14.11.2025;abgeschlossen;1;0,00 €;3
251244;153;K-402;Erste Hilfe;30.10.2025;14.11.2025;14.11.2025;abgeschlossen;9;66,04 €;
251323;164;K-104;IT-Sicherheit für alle;30.10.2025;26.11.2025;26.11.2025;teilgenommen;2;0,00 €;3
252129;265;K-104;IT-Sicherheit für alle;30.10.2025;28.11.2025;28.11.2025;abgeschlossen;2;0,00 €;4
253190;398;K-101;Excel Aufbau;30.10.2025;12.12.2025;12.12.2025;teilgenommen;8;293,14 €;4
250297;38;K-003;Verhaltenskodex & Compliance;31.10.2025;24.11.2025;24.11.2025;abgeschlossen;1;0,00 €;4
250759;97;K-001;Datenschutz-Grundlagen;31.10.2025;16.12.2025;16.12.2025;No-Show;0;0,00 €;
252230;278;K-002;Arbeitsschutz-Unterweisung;31.10.2025;20.11.2025;20.11.2025;abgeschlossen;2;0,00 €;3
250316;40;K-303;Schweißtechnik Auffrischung;01.11.2025;25.11.2025;26.11.2025;Nicht erschienen;0;707,73 €;
250995;126;K-002;Arbeitsschutz-Unterweisung;01.11.2025;27.11.2025;27.11.2025;ABGESCHLOSSEN ;2;0,00 €;
251009;127;K-303;Schweißtechnik Auffrischung;01.11.2025;09.12.2025;10.12.2025;abgeschlossen;16;738,05 €;5
251255;154;K-401;Staplerschein;01.11.2025;01.12.2025;02.12.2025;no show;0;418,61 €;
252745;345;K-003;Verhaltenskodex & Compliance;01.11.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;
251423;177;K-002;Arbeitsschutz-Unterweisung;02.11.2025;24.11.2025;24.11.2025;abgeschlossen;2;0,00 €;4
251591;197;K-003;Verhaltenskodex & Compliance;02.11.2025;11.11.2025;11.11.2025;abgeschlossen;1;0,00 €;4
253081;385;K-101;Excel Aufbau;02.11.2025;10.12.2025;10.12.2025;abgeschlossen;8;300,71 €;5
250054;8;K-001;Datenschutz-Grundlagen;03.11.2025;18.11.2025;18.11.2025;Abgeschlossen;1;0,00 €;3
250820;104;K-303;Schweißtechnik Auffrischung;03.11.2025;09.12.2025;10.12.2025;abgeschlossen;16;728,13 €;4
251430;177;K-402;Erste Hilfe;03.11.2025;24.11.2025;24.11.2025;abgeschlossen;7;63,62 €;4
251756;215;K-003;Verhaltenskodex & Compliance;03.11.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;4
251806;222;K-003;Verhaltenskodex & Compliance;04.11.2025;27.11.2025;27.11.2025;abgeschlossen;1;0,00 €;4
250105;13;K-303;Schweißtechnik Auffrischung;05.11.2025;18.12.2025;19.12.2025;abgeschlossen;16;713,12 €;
250544;69;K-003;Verhaltenskodex & Compliance;05.11.2025;19.11.2025;19.11.2025;abgeschlossen;1;0,00 €;4
250637;82;K-002;Arbeitsschutz-Unterweisung;05.11.2025;14.11.2025;14.11.2025;abgeschlossen;2;0,00 €;5
253295;411;K-102;Power BI Grundlagen;06.11.2025;21.11.2025;22.11.2025;abgeschlossen;16;909,23 €;4
251748;214;K-003;Verhaltenskodex & Compliance;07.11.2025;20.11.2025;20.11.2025;abgeschlossen;1;0,00 €;3
252406;301;K-002;Arbeitsschutz-Unterweisung;07.11.2025;25.11.2025;25.11.2025;ABGESCHLOSSEN ;2;0,00 €;3
252406;301;K-002;Arbeitsschutz-Unterweisung;07.11.2025;25.11.2025;25.11.2025;ABGESCHLOSSEN ;2;0,00 €;3
250241;31;K-001;Datenschutz-Grundlagen;08.11.2025;21.11.2025;21.11.2025;abgeschlossen;1;0,00 €;4
251672;206;K-001;Datenschutz-Grundlagen;08.11.2025;21.11.2025;21.11.2025;abgeschlossen;1;0,00 €;4
251875;231;K-001;Datenschutz-Grundlagen;08.11.2025;26.11.2025;26.11.2025;abgeschlossen;1;0,00 €;3
250370;47;K-003;Verhaltenskodex & Compliance;09.11.2025;19.11.2025;19.11.2025;abgeschlossen;1;0,00 €;2
250680;86;K-401;Staplerschein;09.11.2025;22.12.2025;23.12.2025;abgeschlossen;16;402,87 €;5
251280;158;K-401;Staplerschein;09.11.2025;27.11.2025;28.11.2025;Abgeschlossen;16;440,71 €;3
250849;108;K-001;Datenschutz-Grundlagen;10.11.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;4
250440;54;K-106;SAP S/4 Anwendertraining;12.11.2025;11.12.2025;11.12.2025;Abgeschlossen;8;0,00 €;4
251205;149;K-104;IT-Sicherheit für alle;12.11.2025;20.11.2025;20.11.2025;abgeschlossen;2;0,00 €;
251619;199;K-203;Feedback & Mitarbeitergespräch;12.11.2025;28.11.2025;28.11.2025;abgeschlossen;4;0,00 €;5
251685;207;K-003;Verhaltenskodex & Compliance;12.11.2025;20.11.2025;20.11.2025;abgeschlossen;1;0,00 €;3
251737;213;K-104;IT-Sicherheit für alle;12.11.2025;16.12.2025;16.12.2025;abgeschlossen;2;0,00 €;5
252009;248;K-104;IT-Sicherheit für alle;12.11.2025;28.11.2025;28.11.2025;abgeschlossen;2;0,00 €;4
252894;364;K-002;Arbeitsschutz-Unterweisung;13.11.2025;26.11.2025;26.11.2025;abgeschlossen;2;0,00 €;4
250035;5;K-002;Arbeitsschutz-Unterweisung;16.11.2025;28.11.2025;28.11.2025;abgeschlossen;2;0,00 €;3
250379;49;K-001;Datenschutz-Grundlagen;16.11.2025;28.11.2025;28.11.2025;No-Show;0;0,00 €;
251232;152;K-401;Staplerschein;17.11.2025;18.12.2025;19.12.2025;No-Show;0;431,63 €;
251516;187;K-203;Feedback & Mitarbeitergespräch;17.11.2025;10.12.2025;10.12.2025;ABGESCHLOSSEN ;4;0,00 €;5
252188;272;K-106;SAP S/4 Anwendertraining;17.11.2025;15.12.2025;15.12.2025;Nicht erschienen;0;0,00 €;
251000;126;K-304;Qualitätsmanagement ISO 9001;19.11.2025;08.12.2025;09.12.2025;abgeschlossen;12;829,72 €;5
251698;208;K-501;Business English B1;19.11.2025;02.12.2025;03.12.2025;abgeschlossen;20;538,89 €;5
253141;393;K-202;Konfliktgespräche führen;19.11.2025;03.12.2025;03.12.2025;abgeschlossen;8;656,42 €;
251782;219;K-304;Qualitätsmanagement ISO 9001;20.11.2025;05.12.2025;06.12.2025;No-Show;0;811,07 €;
252733;343;K-101;Excel Aufbau;20.11.2025;28.11.2025;28.11.2025;abgeschlossen;8;295,48 €;
250677;86;K-003;Verhaltenskodex & Compliance;21.11.2025;28.11.2025;28.11.2025;ABGESCHLOSSEN ;1;0,00 €;4
251113;138;K-401;Staplerschein;29.11.2025;08.12.2025;09.12.2025;abgeschlossen;16;405,93 €;
252170;270;K-106;SAP S/4 Anwendertraining;29.11.2025;10.12.2025;10.12.2025;ABGESCHLOSSEN ;6;0,00 €;3
252228;277;K-202;Konfliktgespräche führen;02.12.2025;19.12.2025;19.12.2025;angemeldet;0;0,00 €;
250238;30;K-301;Lean Production;03.12.2025;23.12.2025;24.12.2025;angemeldet;0;0,00 €;
Summe;1736 Datensätze;;;;;;;;;
